0, 4096, 8, 1, 512, 10203435706, 2659901884, 2659901876, 0.206782, 0
0, 4096, 8, 2, 256, 10618657263, 2244680327, 2244680311, 0.174502, 0
0, 4096, 8, 4, 128, 10592901875, 2270435715, 2270435683, 0.176504, 0
0, 4096, 8, 8, 64, 10333921193, 2529416397, 2529416333, 0.196638, 0
0, 4096, 8, 16, 32, 9984006833, 2879330757, 2879330629, 0.22384, 0
0, 4096, 8, 1, 512, 10207695006, 2655642584, 2655642576, 0.206451, 0
0, 4096, 8, 32, 16, 9557281526, 3306056064, 3306055808, 0.257014, 0
0, 4096, 8, 2, 256, 10631649341, 2231688249, 2231688233, 0.173492, 0
0, 4096, 8, 64, 8, 8549162069, 4314175521, 4314175009, 0.335385, 0
0, 4096, 8, 4, 128, 10595804339, 2267533251, 2267533219, 0.176279, 0
0, 4096, 8, 8, 64, 10333921193, 2529416397, 2529416333, 0.196638, 0
0, 4096, 8, 128, 4, 8564226279, 4299111311, 4299110287, 0.334214, 0
0, 4096, 8, 16, 32, 9984271124, 2879066466, 2879066338, 0.22382, 0
0, 4096, 8, 256, 2, 8564278036, 4299059554, 4299057506, 0.33421, 0
0, 4096, 8, 32, 16, 9556892739, 3306444851, 3306444595, 0.257044, 0
0, 4096, 8, 512, 1, 8564361958, 4298975632, 4298971536, 0.334204, 0
0, 4096, 8, 64, 8, 8549017845, 4314319745, 4314319233, 0.335397, 0
0, 4096, 4, 1, 1024, 9004499335, 3858838255, 3858838251, 0.299987, 0
0, 4096, 8, 128, 4, 8564220476, 4299117114, 4299116090, 0.334215, 0
0, 4096, 4, 2, 512, 10130467001, 2732870589, 2732870581, 0.212454, 0
0, 4096, 4, 4, 256, 10586987803, 2276349787, 2276349771, 0.176964, 0
0, 4096, 8, 256, 2, 8564298980, 4299038610, 4299036562, 0.334209, 0
0, 4096, 4, 8, 128, 10571043483, 2292294107, 2292294075, 0.178204, 0
0, 4096, 8, 512, 1, 8564425546, 4298912044, 4298907948, 0.334199, 0
0, 4096, 4, 16, 64, 10317578244, 2545759346, 2545759282, 0.197908, 0
0, 4096, 4, 1, 1024, 8893718416, 3969619174, 3969619170, 0.308599, 0
0, 4096, 4, 32, 32, 9973027452, 2890310138, 2890310010, 0.224694, 0
0, 4096, 4, 2, 512, 10162850989, 2700486601, 2700486593, 0.209937, 0
0, 4096, 4, 64, 16, 9548722214, 3314615376, 3314615120, 0.257679, 0
0, 4096, 4, 4, 256, 10587557925, 2275779665, 2275779649, 0.17692, 0
0, 4096, 4, 128, 8, 8547373574, 4315964016, 4315963504, 0.335524, 0
0, 4096, 4, 8, 128, 10570090031, 2293247559, 2293247527, 0.178278, 0
0, 4096, 4, 16, 64, 10316587297, 2546750293, 2546750229, 0.197985, 0
0, 4096, 4, 256, 4, 8562155418, 4301182172, 4301181148, 0.334375, 0
0, 4096, 4, 32, 32, 9973002518, 2890335072, 2890334944, 0.224696, 0
0, 4096, 4, 512, 2, 8562324049, 4301013541, 4301011493, 0.334362, 0
0, 4096, 4, 64, 16, 9548946172, 3314391418, 3314391162, 0.257662, 0
0, 4096, 2, 1, 2048, 6927525120, 5935812470, 5935812468, 0.461452, 0
0, 4096, 4, 128, 8, 8547561216, 4315776374, 4315775862, 0.33551, 0
0, 4096, 2, 2, 1024, 8615955948, 4247381642, 4247381638, 0.330193, 0
0, 4096, 4, 256, 4, 8562072842, 4301264748, 4301263724, 0.334382, 0
0, 4096, 2, 4, 512, 9874630427, 2988707163, 2988707155, 0.232343, 0
0, 4096, 4, 512, 2, 8562362801, 4300974789, 4300972741, 0.334359, 0
0, 4096, 2, 8, 256, 10390286040, 2473051550, 2473051534, 0.192256, 0
0, 4096, 2, 16, 128, 10483086302, 2380251288, 2380251256, 0.185042, 0
0, 4096, 2, 1, 2048, 7018634707, 5844702883, 5844702881, 0.454369, 0
0, 4096, 2, 32, 64, 10262965348, 2600372242, 2600372178, 0.202154, 0
0, 4096, 2, 2, 1024, 8753340958, 4109996632, 4109996628, 0.319512, 0
0, 4096, 2, 64, 32, 9930332451, 2933005139, 2933005011, 0.228013, 0
